mss013|False|Great Britain. Commissioners of Excise; Abstract|1684-1764|1 Vol.|An abstract of the Gross and Net-produce of the several Branches of his Majesty's Revenues under the Receipt & Management of the Commissioners of Excise from the respective Times of the Commencement thereof together with Their respective Appropriations.The volume covers tax revenues through November 6, 1762, and bears the bookplate of William Dowdeswell (172175), of Pull Court in Bushley, Worcestershire, who served in the ministry of Lord Rockingham as chancellor of the Exchequer from July 1765 to July 1766. Dowdeswell was a Whig leader in the House of Commons with a special interest in taxation and trade.|False|
mss014|False|Great Britain. Common Law; Case Book|1701-1706|1 Vol.|"Several Cases concerning the Publick revenues Referred by the Treasury to the Attorney General & His opinion & orders thereon. Chiefly revenues cases from the reign of Queen Anne (16651714), with legal opinions rendered in reports by Sir Edward Northey (16521723), attorney general, to Lord High Treasurer Sidney Godolphin (16451712). Includes ""a state of proceedings against the Goods Seized upon Capt. Kidd the Pirate in the High Court of Admiralty of England,"" 1705."|False|
mss015|False|Harlow Estate; Record Book|1685-1694|1 Vol.|Includes proceedings of manorial courts and records of quit rents, tithes, and other income received by estate managers William Janes and James Taylor for Harlow Estate (including Lindsell and Beamond), Essex, England.|False|
mss016|False|Hendricks, Frederick; Collection|1709-1891|0.25 cubic ft.|Includes letters, manuscripts, printed materials, and portraits pertaining primarily to eighteen British insurance companies and to the Institute of Actuaries. The 164 items were either collected or received in the period 184890 by Frederick Hendriks, of the Globe Insurance Company of London. Hendriks collected autograph letters and holographic manuscripts of eighteenth- and nineteenth-century British actuaries, some of whom were also astronomers and mathematicians: Francis Baily, David Erskine Baker, William Chappell, Francis A. Engelbach, William Farr, William Frend, Thomas Galloway, Benjamin Gompertz, Charles Jellicoe, William Morgan, John Playfair, John F. Twisden, and S. B. Woolhouse. Also includes a 1653 engraving of a mathematician, and letters of French writer Antoine J. B. Robert Auget, Baron de Montyon, 1815; Dutch mathematician Jan Hendrik van Swinden, 1816; German mathematician Carl Friedrich Gauss, 1832, 1834; Italian mathematician Count Guglielmo Libri Carrucci dalla Sommaia, 1858; and British historian/archivist William Hardy, 1879.|False|
mss017|False|Kessler, Herbert; Manuscript|Undated|1 Vol.|Hand-corrected typescript of a novel later published, Tdische Anstsse (Mannheim: Socrates Press, 1983). Kessler is an attorney and writer who lives in Mannheim, West Germany.|False|
mss018|False|Lang, Andrew; Scrapbook|1898-1912|1 Vol.|Assembled by an unknown compiler, the scrapbook includes printed materials and clippings pertaining to the life and work of Andrew Lang, the English writer and folklorist.|False|
mss020|False|Liturgical Music; Manuscript|Undated|1 Vol.|Anonymous manuscript masses and other liturgical music dating from the seventeenth to nineteenth centuries. A manuscript note in the volume records that Cardinal Philip Thomas Howard (162994) took formal possession of Bornhem, & the Province was re-founded from Holland in 1685. This book is a relic of Bornhem days. In the late seventeenth century, Cardinal Howard was prior of the nunnery at Tempsche, located near Bornem (formerly Bornhem), a town twelve miles southwest of Antwerp, Belgium.|False|
mss021|False|Mesnil, Francoise Madelaine; Inventory|1756|1 Vol.|A notarial document done for Thomas Maurice Bronod, an attorney in Paris.|False|
mss022|False|Miscellaneous Manuscripts; Collection|Undated|1 cubic ft.|Includes autograph letters and signed documents of John Jacob Astor, Erskine Caldwell, Richard Cobden, Charles Cornwallis, DeWitt Clinton, Jefferson Davis, Albert Einstein, Richard J. Gatling, Horace Greeley, Oliver Wendell Holmes, Eugne Ionesco, Andrew Jackson, Ferdinand de Lesseps, Amy Lowell, Arthur Pinero, Ezra Pound, Franklin D. Roosevelt, Eleanor Roosevelt, Theodore Roosevelt, Sir Walter Scott, George Bernard Shaw, Charles Sumner, Horatio Seymour, Edwin M. Stanton, William Howard Taft, Daniel D. Tompkins, William B. Yeats, and others.|False|
mss023|False|Perez, Galdos Benito; Papers|1887-1898|0.25 cubic ft.|Includes a series of fifty letters written by the Spanish writer Benito Prez Galds to Manuel Tolosa Latour (18571919), a physician and writer; also a photograph of the exterior and a pencil sketch of the interior of Prez Galds's Villa San Quintin at Santander.  The letters were published in Ruth Schmidt, ed. Cartas entre dos amigos del teatro: Manuel Tolosa Latour y Benito Prez Galds (Cabildo Insular de Gran Canaria, 1969).|False|
mss024|False|Petersham, Maud Sylvia Fuller and Miska; Manuscripts|1932-1945|1 Vol.|"Manuscripts of two children's books by New York State writers and illustrators: (1) Partial manuscript of ""Auntie and Celia Jane and Miki,"" published by Doubleday, Doran and Company in 1932; handwritten on blank pages in the back of a copy of Maud and Miska Petersham, The Ark of Father Noah and Mother Noah (Garden City, N.Y.: Doubleday, Doran and Company, 1930); and (2) ""The Rooster Crows."" Dummy paste-up with original color illustrations of ""American Rhymes and Jingles,"" published in 1945 as The Rooster Crows."|False|
mss026|False|Sartori, Herbert; Papers|1915-1969|2 cubic ft.|Manuscript and typescript Vol. of poetry and several letters written in German by a writer in New York State.|False|
mss027|False|Schanz, Ludwig; Dissertation|Undated|1 Vol.|"""Die wirtschaftlichen Anschauungen des nationalen Sozialismus: Ein Beitrag zur Darstellung und Kritik der wirtschaftlichen und sozialpolitischen Ideen der Gegenwart."" Hand-corrected carbon copy of a dissertation the economic philosophy of National Socialism, which was written, probably in the late 1920s, for a doctorate at the Law and Economics Faculty of Eberhard-Karl University at Tbingen."|False|
mss028|False|Smith, Thomas; Manuscript|Undated|1 Vol.|"""A Discourse of the Common welthe of England."" One of five known early manuscripts of a political treatise completed in 1549 in response to socio-economic problems in Tudor England at the time and first published in 1581. Sir Thomas Smith served in official positions during the reigns of Edward VI, Mary, and Elizabeth. On the first page is a note written ca. 1607: I think it not fit that this Treatize be printed, except it be authorized by some of the Lordes of the Consayle. Tho: London. For an analysis of this manuscript see A Discourse of the Commonweal of This Realm of England, attributed to Sir Thomas Smith, ed. Mary Dewar (Charlottesville: University Press of Virginia, 1969), 15762."|False|
mss031|False|Webb, Sidney; Letters|1890-1929|1 folders|Includes sixteen letters from Sidney Webb, Baron Passfield, about the publication of his work, economic measures being considered for enactment in Parliament, and the Fabian Society's support of political candidates; one letter from his wife, Beatrice Webb, dated January 12, 1913. Sidney and Beatrice Webb were leading British economists.|False|
mss033|False|Zenner, Walter, Family; Papers|1938-1990|0.33 cubic ft.|Consists of correspondence and transcripts of interviews which Walter Zenner conducted with his family concerning their life in Germany and the United States and other materials pertaining to the life and work of the Zenner Family.|False|
mss034|False|Abbe Family; Papers|1773-1896|0.5 cubic ft.|Deeds and other legal documents, 1773-87; correspondence, 1857-78; business records, 1854-92; and other papers of the Abbe (or Abbey) family--primarily Richard T. Abbe, his wife Helen Woods Abbe and daughter Olive Abbe Jones--of Hartford, Connecticut. Also papers of relatives, including letters between the Lomis family in Connecticut and the Roberts family in Cazenovia, New York, 1808-18, and letters of the Higby family, 1827-48. Richard T. Abbe corresponded with his agent, William A. Jones, in Pike County, Ohio, about the Civil War, land speculation, and family matters.|False|
mss036|False|Albany General Store; Account Book|1784-1786|1 Vol.|Business records kept by the unidentified proprietor of a general store, probably located in Albany, which sold dry goods, rum, and other merchandise to customers from Albany to Schaghticoke (north of the Troy, New York), and westward to Stone Arabia and other Mohawk Valley settlements. The volume also includes day book entries from Oneida, New York, 1877-78, and notes on English grammar and physical geography taken by a student at the Oswego Normal School, 1878.|False|
mss038|False|Amoskeag Manufacturing Company; Reports|1934-1937|10 cubic ft.|Reports on the finances and employment at the Amoskeag textile mills in New Hampshire during the 1930s. Files retained by A. F. Hinrichs of the U.S. Bureau of Labor Statistics.|False|
mss039|False|Auburn Woolen Company; Stock Certificate Book|1847-1851|1 Vol.|Records 120 certificates of capital stock in this company located in Auburn, New York.|False|
mss040|False|Benedict, Edward H.; Account Book|1832-1853|1 Vol.|"Kept by a textile dyer in Woodbury, Litchfield County, Connecticut. The volume include a copy of Constance Fenimore Woolson's poem ""Kentucky Belle""."|False|
mss041|False|Berlin and East Sudbury Stage Company; Account Book|1828-1832|1 Vol.|"Records income and expenses for a Vermont stage company. Also includes ""an account of articles sold or carried from Northboro pauper establishment,"" 1841."|False|
mss042|False|Blakeslee, D. Ayers; Commonplace Book|1861-1867|1 Vol.|Kept by a native of Wellsville, New York, as a student at Alfred Academy and University and as a member of its Orophilian Lyceum. Includes poetry, lists of students, and programs.|False|
mss043|False|Boston and Maine Railroad Company; Accident Reports|1889-1904|4 Vol.|Reports of injuries to passengers and employees, which were submitted to the superintendent of the Concord Division, Concord, New Hampshire.|False|
mss044|False|Bostwick, Gilbert; Account Book|1834-1848|1 Vol.|Kept by a farmer from the vicinity of Port Henry (on Lake Champlain), New York, who operated a sawmill producing pine boards and mined ore for the local iron industry.|False|
mss045|False|Boynton, Jonah C.; Day book|1828-1836|1 Vol.|Kept by a bookbinder in Albany, New York; includes a list of moveable property, 1832.|False|
mss046|False|Braden, Forrest D.; Scrapbook|1922-1925|1 Vol.|Kept as police chief in Louisville, Kentucky, and Terre Haute, Indiana. Contains letters from Robert Baden Powell and J. Edgar Hoover; and newspaper clippings and photographs about the enforcement of prohibition in Louisville.|False|
mss047|False|Bruyn, Severyn; Notebook|1800|1 Vol.|Notes and citations on legal principles, kept as a student reading law in New York City.|False|
mss048|False|Chadwick, Captain C. W.; Papers|1873-1888|0.1 cubic ft.|Business records and correspondence kept by C. W. Chadwick of Cushing, Maine, as captain of the schooners Jennie F. Willey and Carrie Walker.|False|
mss049|False|Chapin, Day and Ely; Record Book|1774-1789|1 Vol.|Includes financial accounts, 1774-89; and a work register, 1775-89. Kept for the lumber mill of Phineas Chapin, Joel Day, and John Ely in Springfield, Massachusetts.|False|
mss050|False|Chase, Henry M. and William L.; Records|1877-1901|4 Vol.|Includes two letterpress copybooks, 1877-97; ledger, 1880-81; and a cash book, 1901-3. Kept by Henry M. and William L. Chase for a company in Pascoag and Woonsocket, Rhode Island, which specialized in the manufacture of windows, doors, blinds, and mouldings. In one of the copybooks is an 1891 report of a committee charged with determining the cost of installing electric street lights in Pascoag.|False|
mss051|False|Clark, David M.; Account Book|1804-1812|1 Vol.|Account book kept by a saddle- and harness-maker in the vicinity of Temple and Lyndeborough, Hillsboro County, New Hampshire.|False|
mss052|False|Cleavland, L.E.; Daybooks|1844-1849|3 Vol.|Day books kept by the proprietor of a general store in Oak Hill, Greene County, New York.|False|
mss053|False|Clove Branch Railroad Company; Records|1869-1893|0.25 cubic ft.|Includes correspondence, balance sheets, and other records of a railroad company based in Dutchess County, New York.|False|
mss054|False|Cogswell, John H.; Daybooks|1866-1873|14 Vol.|Day books kept by a lumber dealer in Ipswich, Massachusetts.|False|
mss055|False|Colfax, James; Record Book|1808-1813|1 Vol.|Daily record of vessels using a New York City dock operated by Colfax. Includes tonnage, place of origin, and wharf fees and arrears for sloops, schooners, and other merchant vessels shipping between New York City and places in New York, New Jersey, and Pennsylvania.|False|
mss056|False|Coloney, Thomas D.; Account Book|1827-1852|1 Vol.|Account book kept by a farmer in Farmington, Connecticut.|False|
mss057|False|Cooper, George; Account Book|1876-1880|1 Vol.|Kept by a saddle- and harness-maker in Burrillville, Rhode Island.|False|
mss058|False|Crounse, Johannes; Manuscript|1796|1 Vol.|"""Pferdts Arzney Buchlein,"" a manuscript including 78 treatments for ailments of horses, written in German by Johannes Crounse, a farmer living west of Albany, New York."|False|
mss059|False|Scheider, George; Collection|1940-1947|0.1 cubic ft.|Copies of Nazi documents with translations, 19401947, and photographs (with personal information) of 63 inmates at the Dachau and Ravensbruck concentration camps.  Retained by George Scheider, a refugee from Czechoslovakia who served as a translator at the Nuremberg tribunals.|False|
mss060|False|De Gress, Francis; Letterpress Copybook|1874|1 Vol.|Contains copies of correspondence of Francis De Gress on a business trip through Chile, Peru, and Mexico, where he was selling weapons and other goods, May 11-October 3, 1874. He was a member of the import-export firm of Wexel and De Gress, with offices in New York City and Mexico City. There is a letter to Gen. William T. Sherman in Washington, D.C., discussing which countries control shipping in South America and how a canal would benefit American interests.|False|
mss061|False|Dey, Pierson; Papers|1810-1816|1 Vol.|Includes a diary kept by Pierson Dey, a farmer and rural laborer in Passaic County, New Jersey, 1810-16; day book entries, 1812-16; an account of money expended on building, 1816. Later entries in the volume record purchases by H. K. Dey, 1864.|False|
mss062|False|Dickinson, John Dean; Papers|1796-1834|1 cubic ft.|Letters, deeds, and retained copies of legal documents kept as an attorney and landowner. Dickinson practiced law in Lansingburg and Troy, New York, from the 1790s; was president of the Farmers Bank of Troy, 1801-41; served in the NYS Assembly, 1816-17; and was a member of the U.S. House of Representatives as a Federalist, 1819-23, and a Whig, 1827-31.|False|
mss063|False|Duxbury and Cohasset Railroad Company; Freight Receipts|1871-1872|0.25 cubic ft.|Includes ticket reports and freight receipts for this southeastern Massachusetts railroad company.|False|
mss064|False|Eastman, Cora; Scrapbook|1877-1886|1 Vol.|Includes clippings, letters received by Cora Eastman, and printed materials documenting the life of her father Harvey G. Eastman (1833-78), the mayor of Poughkeepsie, Dutchess County, New York, and founder of Eastman Business College (1859).|False|
mss065|False|Eden, William; Journal|1828|2.65 cubic ft.|"Kept on a North American journey, May 16-July 11, 1828. The binding title is: ""1828. Canada and the United States. Sir William Eden, Bt."""|False|
mss066|False|Eddy, Jesse; Account Book|1834-1859|1 cubic ft.|Kept by a wagon maker, probably from the vicinity of Adamsville (now in Little Compton, Newport County, Rhode Island).|False|
mss067|False|Edwin Adams et al v. William Rockefeller; Records|1889-1921|2.75 cubic ft.|"Includes trial evidence, topical indexes to testimony, transcriptions of business records, legal briefs, and other materials compiled by V. N. Roadstrum of New York City, attorney for the J. P. Morgan Estate, in a 1915-18 lawsuit brought in the U.S. District Court for the Southern District of New York against William Rockefeller, the Executors of the J. P. Morgan Estate, and the New York, New Haven and Hartford Railroad Company for ""conspiracy to monopolize"" railroad, streetcar, and water transportation of the ""common-carrier business of transporting passengers and property"" in New York, New Jersey, and New England."|False|
mss068|False|Farrar and Boardman; Account Book|1862-1870|1 Vol.|Kept by the proprietors of a general store in Manchester, New Hampshire.|False|
mss069|False|Fisher, Charles; Account Book|1831-1841|1 Vol.|Kept by a blacksmith in Cumberland, Rhode Island. Found in the volume are tax assessments and petitions pertaining to School District No. 6 of Cumberland, 184263.|False|
mss070|False|Fitch, Ebenezer; Record Book|1812-1846|1 Vol.|"Includes a docket of cases handled as a justice of the peace in Oneida County, New York, 181213; a copy of a letter to his sister, Elizabeth Warner, 1819; accounts for the town of Westmoreland, 182846; personal accounts, undated; ""A Dialogue between Inquisitive & Spectator,"" undated; ""A Dialogue between a Christian and a Trinitarian,"" undated."|False|
mss071|False|Freligh Family; Papers|1770-1959|1 cubic ft.|Includes correspondence of Dr. Michael Freligh (17701853) about family matters, agriculture, the War of 1812 in Plattsburgh, New York, and the Watervliet Lyceum, 17991853; land transactions and legal documents, 17731959; and rent receipts signed by Stephen Van Rensselaer, 180430. The Freligh family resided in Niskayuna, Watervliet, and Cohoes, New York.|False|
mss072|False|Gansevoort, Leonard, Jr.; Register|1780-1801|1 Vol.|Kept by an Albany attorney for cases handled by him in the NYS Supreme Court, Albany Mayor's Court, and various county courts.|False|
mss073|False|Gardner, Charles K.; Papers|1835-1860|35 Vol.|Correspondence of Charles K. Gardner, a U.S. Post Office Department auditor in Washington, D.C.; Absalom Bull, Black Rock, New York; and John T. Butterworth, New York City. Concerns a dispute over land, taxes, and railroad damages in Black Rock, Erie County, New York.|False|
mss074|False|Gay, G.F., and A.E.; Account Book|1883-1896|1 Vol.|Business records kept by building contractors in Killingly, Connecticut.|False|
mss075|False|Great Western Railway; Registers|Undated|6 Vol.|Records railroad locomotive engines built in the 18611921 period and used in Great Britain by the Great Western Railway.  Owned or compiled in part by William L. Kenning, Lodge Hill, Sussex, Great Britain.|False|
mss076|False|Hallowell, Caleb S.; Journal|1843|1 Vol.|Kept on a journey from Washington, D.C., to Niagara Falls, New York, with an itinerary and summary of expenses. Includes a description of traveling on the Erie Canal. Hallowell was an educator from Alexandria, Virginia.|False|
mss077|False|Hathaway, Abraham; Account Book|1825-1870|1 Vol.|Kept by a shoemaker and leather dealer in business near Taunton, Massachusetts.|False|
mss084|False|Kendall and Hamlin School District No. 8; Record Book|1838-1920|1 Vol.|Includes board minutes and reports for the Kendall and Hamlin School District No. 8, which was formerly the Clarkson (or Union) and Kendall School District No. 12, in the area of Morton, Monroe County, New York.|False|
mss085|False|Lane, Edward E.; Record Book|1889-1890|1 Vol.|Kept in Concord, New Hampshire, to record the technical specifications and dimensions of wagons, carriages, fire engines, and other horse-drawn vehicles from places in New England and New York. Bears the stationer's label of Temple and Farrington Company, Manchester, New Hampshire.|False|
mss086|False|Lebanon Springs, New York Post Office; Account Book|1893-1895|1 Vol.|Kept by C. T. Hemenway, U.S. postmaster at Lebanon Springs, in Columbia County.|False|
mss087|False|Lovell and Nichols Lumber Mill; Records|1869-1882|7 Vol.|Ledgers and day books kept by George W. Lovell and William H. Nichols for a lumber mill in Pascoag, Rhode Island.|False|
mss088|False|Lyon Family; Record Book|1872-1886|1 Vol.|Includes register of deeds granted by the executors of L. R. Lyon, 187084; register of bark peeled by H. J. Botchford and Company and C. J. Lyon and Company, 187183; register of Lyon Estate lands, 1873; register of lumber shipments, 188386; and personnel records, 187475. The Lyon family wood lots were located near Port Lynden, Lewis County, New York.|False|
mss089|False|Meriam, George and Charles; Papers|1833-1863|68 Vol.|Letters, publisher's catalogs, and stationer's circulars received by George and Charles Merriam, booksellers in Springfield, Massachusetts.|False|
mss090|False|Miller, E. Melton; Journal|1904-1910|1 Vol.|"Journal kept in 1904 describing a trip in 1901 to Ecuador, Colombia, and Peru by E. Merton Miller of Plymouth, Massachusetts. The volume also includes an essay, ""The Socialist Party in the U.S. of America in 10 articles,"" written by Miller around 1910."|False|
mss091|False|Muzzey General Store; Records|1833-1903|3 cubic ft.|Includes 32 Vol. of day books and ledgers kept by J. A. Muzzey for his general store in Jamaica, Vermont.|False|
mss092|False|New Haven and West Haven Horse Railroad Company; Minute Book|1833-1903|3 cubic ft.|Records minutes of stockholders meetings of a railroad company based in West Haven, Connecticut.|False|
mss094|False|New York, New Haven and Hartford Railroad Company; Inventory|1849-1926|0.25 cubic ft.|Records names, builders, repairs, renumbering, and dates of service of New York, New Haven and Hartford Railroad Company locomotive engines since 1845.|False|
mss095|False|New York, New Haven and Hartford Railroad Company. Old Colony System; Records|1882-1990|1 cubic ft.|Includes a register for the South Duxbury Station, 188283; four freight registers, 188390; and a record book with description of locomotive engines and a register of employees, undated, for this Massachusetts railroad company.|False|
mss096|False|New York, Newfoundland and London Telegraph Company; Minute Book|1854-1967|1 Vol.|"Minutes of meetings of this New York City company's ""corporators,"" including Peter Cooper, Cyrus W. Field, Frederick N. Gisborne, Moses Taylor, and others."|False|
mss097|False|Newburgh, Dutchess and Connecticut Railroad; Records|1887-1890|32 Vol.|Monthly statements of passengers and tons of freight carried over the railroad by the New York and New England Railroad. Kept by W. H. Moore, the railroad's general passenger agent, in Matteawan, New York.|False|
mss098|False|Nichols, Humphry; Account Book|1844-1847|1 Vol.|Kept by a farmer from the vicinity of Waterbury, Connecticut.|False|
mss099|False|Nine Partners General Store; Day Books|1767-1776|2 Vol.|"Kept by the proprietor(s) of a general store selling dry goods (including European imports) and products from the West Indies (sugar, molasses, and rum) in the Hudson Valley and Connecticut. The first volume includes page headings labeled ""Nine Partners,"" and the second volume includes the name Neeson on the spine and front cover. The store may have been located in the Nine Partners Tract, in the vicinity of what is now Hyde Park, New York."|False|
mss100|False|Norwood, J.H. and J.B.; Day Books|1866-1880|2 Vol.|Kept by physicians in Preston Hollow, New York.|False|
mss101|False|Oseola (Ship); Log Book|1842-1843|1 Vol.|Kept by Arthur Child, master of this merchant ship, on voyages between New Orleans, Liverpool, and Le Havre.|False|
mss102|False|Phoenix Insurance Company of New York; Record Book|1807-1838|1 Vol.|Includes minutes of board meetings, lists of stockholders, inventory of property, and other records of a New York City company specializing in maritime insurance.|False|
mss103|False|Prospect Hill Cemetery; Record Book|1854|1 Vol.|Records burial plots in a cemetery located in Guilderland, New York.|False|
mss104|False|Rand, E.C.M.; Report|1909|1 Vol.|Report on Investigation of Books and Records of the Delaware and Hudson Canal Company from 1870 to 1899 inclusive Showing Value to it of the Leases of the Albany & Susquehanna and Rensselaer & Saratoga Railroads, a 510page typescript report, including a 22page subject index and numerous manuscript corrections and emendations. The author was a New York City authority on the railroad business.|False|
mss105|False|Reynolds, Thomas; Manuscript|1858|1 Vol.|An account addressed to Robert Gill, president of the Great Western Railway Company of Canada (London, Ontario), dated September 20, 1858, from Hamilton, Ontario.|False|
mss106|False|Robinson, John H.; Papers|1912-1919|0.25 cubic ft.|Includes correspondence with Sen. Jonathan Bourne, Jr. (chairman of the U.S. Senate Committee on Post Offices and Post Roads) and A. S. Burleson (U.S. Postmaster General), maps, and other materials pertaining to the establishment of the U.S. Postal Service parcel post zoning areas.|False|
mss107|False|Rochester Central Power Corporation; Record Book|1928|1 Vol.|"Includes bylaws, stock certificates, and other documents pertaining to the Rochester Central Power Corporation. The New York Central Railroad is described in the volume as the principal owner of the Mohawk Valley Company, which in turn owned all ""outstanding common stock"" of the Rochester Gas and Electric Company."|False|
mss108|False|S.J. Salisbury and Company; Day Book|1861-1863|1 Vol.|Kept by S. A. Kelsey as agent for a dry-goods firm in the vicinity of Hartford, Connecticut.|False|
mss109|False|Saltus and Company; Day Book|1825-1835|2 Vol.|Kept by a New York City firm selling varieties of iron and steel bars; nails, hoops, and other iron products; and coal and salt to customers around New York State. Includes many entries for Delaware and Hudson Canal Company, the Troy Iron and Nail Factory, and companies in Albany and Syracuse.|False|
mss110|False|Sangerfield and Marshall Agricultural Society; Record Book|1857-1883|1 Vol.|Includes board minutes and bylaws of the agricultural society of the Central New York towns of Sangerfield and Marshall; the group usually met in the neighboring town of Waterville.|False|
mss111|False|Schultze, John S.; Papers|1872-1901|0.5 cubic ft.|Business correspondence, 18751901; financial accounts of the Sylvan Lake Ore and Iron Company, 188184; and printed materials, 187273. Schultze had a New York City office and was secretary of the New York, Boston, and Montreal Railway Company and president of the Sylvan Lake Ore and Iron Company, the Freehold and New York Railway Company, and the Clove Branch Railroad Company.|False|
mss112|False|Sharon Springs, New York Union Free School District No. 1; Record Book|1884-1899|1 Vol.|Includes minutes and other records of the trustees of the Board of Education of the Union Free School No. 1, town of Sharon Springs, New York.|False|
mss114|False|Stuart, Henri L.; Scrapbook|1869|1 Vol.|Contains clippings documenting the Thirty-eighth National Industrial Exhibition of the American Institute, which took place in New York City from August to October 1869. The volume bears the stationer's label of W. Reid Gould, New York City.|False|
mss115|False|Sullivan, James; Photograph Album|Undated|1 Vol.|Contains photographs compiled by Sullivan of the interiors of high school libraries in Albany, Buffalo, and New York City, 191629. In 1940 the Department of Librarianship at the New York State College for Teachers (a predecessor of School of Information Science and Policy, University at Albany, SUNY) added photographs of high school libraries in Albany, Elmira, Glens Falls, and Malverne, as well as several school libraries in Detroit, Michigan. Sullivan was the principal of the Boy's High School, Brooklyn, New York, 190716.|False|
mss116|False|Tash, Thomas J.; Ledgers|1857-1886|2 Vol.|Kept by a real-estate investor in Pittsburgh.|False|
mss117|False|Thayer, Littlejohn and Company; Shipping Register|1827|1 Vol.|"Records goods received from the firm of Thayer, Littlejohn and Company in Albany, New York, for shipping aboard Erie Canal boats. The volume bears the stationer's label ""Packard & Van Benthuysen, Printers and Blank Book-Binders."""|False|
mss119|False|Thompson, Israel; Day Book|1800-1810|1 Vol.|Kept by the proprietor of a general store in Stonington, Vermont.|False|
mss121|False|Tomlinson, Daniel; Day Book|1842|1 Vol.|Kept by the proprietor of a general store.|False|
mss123|False|Van Kleeck, Edwin Robert; Papers|1946-1965|3 cubic ft.|Correspondence concerning the Van Kleeck genealogy, 1946-65; correspondence with Kenneth Hasbrouck on history and education, 195156; and printed materials on New York State and Albany history, 1950-65.|False|
mss124|False|Vought, Sabra W.; Papers|1924|0.25 cubic ft.|"Manuscripts of ""The Story of the Mohawk Valley"" (1924); addresses on history, undated; and two articles on school libraries, undated Vought was supervisor of school libraries in Albany, New York."|False|
mss125|False|Williams, Ezra; Record Book|1798-1804|1 Vol.|Financial records kept by a merchant seaman from East Hartford, Connecticut, who served on schooners trading with the West Indies and Spain.|False|
mss126|False|Woodbury, Mark; Account Book|1818-1843|1 Vol.|Kept by the proprietor of a general store in Antrim, New Hampshire.|False|
mss127|False|Woodhull, Richard; Account Book|1806-1819|1 Vol.|Kept by Nathan H. White in the vicinity of Newburgh, New York.|False|
mss134|False|Carrara, Dolores L.; Papers|1946|0.17 cubic ft.|Scripts from programs broadcast on radio station WGY and television station WRGB based in Schenectady, NY.|False|
mss135|False|Sweeney, Dorothy L.; Papers|1941-2004|0.5 cubic ft.|Dorothy (nee Langley) Sweeney graduated from St. Mary's Institute in Amsterdam, New York in 1941. After graduation Sweeney accepted an office position at General Electric in Schenectady. In her off hours she spent time at WGY, GE's AM radio station, where her brother Edward Langley acted and wrote for the station's dramatic productions. Sweeney provided sound effects for several programs and her scripts from this work form the bulk of this collection.|False|
mss136|False|Falk, Richard; Papers|Undated|13 cubic ft.|Richard Falk was a conductor from Albany, NY who worked in New York City.|False|
ua010.001|True|Task Force for Long Range Planning; Records|1972-1973|0.33 cubic ft.|Reports and memoranda from the commission established to determine the growth of SUNYA until the mid-1980s.|False|&#13;&#10;Access to this collection is unrestricted.
ua600.005|True|Women's Studies, Department of; Collection|1972-2000|0.33 cubic ft.|This collection contains materials relating to the founding and administration of the Women's Studies Program, including course descriptions, meeting records, and ephemera.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua780|True|University Advancement, Division of; Records|1974-2000|16 cubic ft.|Contains records fromt the Division of University Advancement, which oversaw development and public relations programs.  Also includes records from subordinate offices, including the Office of Community Relations.  Materials include financial records, commencement and inauguration planning documentation, and task force records.|False|&#13;&#10;Access to this collection is restricted because it is unprocessed. Portions of the collection may contain recent administrative records and/or personally identifiable information. Please contact an archivist for more information.
ua800.002|True|Sailing Club; Records|1963-1974|0.33 cubic ft.|This collection documents the activities of the State University of New York at Albany's Sailing Club|False|&#13;&#10;Access to this collection is unrestricted.
ua800.007|False|Kappa Phi Kappa Fraternity, Chi Chapter; Records|1943-1964|1.5 cubic ft.|Includes financial records, 192762; minutes, 194561; copies of the constitution and bylaws, 1948, 196365; and material on ceremonial procedures, 1961.|False|
ua800.011|True|Sigma Xi; Records|1968-1976|0.17 cubic ft.|This collections contains records on the founding of the SUNY Albany Chapter of Sigma Xi and its early years.|False|&#13;&#10;Access to this collection is unrestrcited
ua800.015|False|Alpha Pi Alpha; Records|1952-1978|13.28 cubic ft.|Alpha Pi Alpha was chartered on September 29, 1952, as an independent non-discriminatory fraternity at the New York State College for Teachers. Alpha Pi Alpha was the successor to the Gamma chapter (founded in 1915) of the national fraternity Kappa Delta Rho. Found in the records are 16 scrapbooks, 1952-1978, the fraternities certificate of incorporation, a fraternity paddle, and rug, the fraternity crest, fraternity trivia, and the fraternity hymn. Apparently no minutes of APA meetings survive. The scrapbooks contain the basic record of the fraternity's activities. The first 1952 scrapbook contains the Gamma chapter's correspondence with the Kappa Delta Rho national and newspaper clippings documenting the struggle to end official and unofficial discrimination of the Kappa Delta Rho national. The second scrapbook, 1952-56, contains some documentation regarding pledging rituals.|False|
ua800.016|False|Phi Delta Kappa, Epsilon Omicron Chapter; Records|Undated|0.2 cubic ft.|Professional Fraternity for Men in Education. Includes scrapbook of initiation programs, membership lists, film negatives.|False|
ua801.001|False|Theatre Alumni Association; Records|1954-1974|1 cubic ft.|Includes a scrapbook, 195472; correspondence; minutes; and audio tapes of Agnes Futterer's readings and of an interview with playwright Eugne Ionesco.|False|
ua801.002|False|Eta Phil Sorority Alumnae Association; Collection|1921-1940|0.25 cubic ft.|Contains original Constitution, 1921; meeting minutes from the organization's annual meetings, 192140; and financial reports, 192132.|False|
